time,progress,x,y,z
64.2041,0,-0.3953377,0.1305262,0.9092145
64.39217,0,-0.3953377,0.1305262,0.9092145
64.59993,0,-0.3993012,0.1305262,0.9074808
64.78854,0,-0.3993012,0.1305262,0.9074808
64.99619,0,-0.3993012,0.1305262,0.9074808
65.19589,0,-0.3993012,0.1305262,0.9074808
65.39268,0,-0.3993012,0.1305262,0.9074808
65.592,0,-0.3993012,0.1305262,0.9074808
65.79185,0,-0.3993012,0.1305262,0.9074808
65.98801,0,-0.3993012,0.1305262,0.9074808
66.19167,0,-0.3993012,0.1305262,0.9074808
66.39981,0,-0.3993012,0.1305262,0.9074808
66.59277,0,-0.3993012,0.1305262,0.9074808
66.79588,0,-0.3993012,0.1305262,0.9074808
66.98837,0,-0.3993012,0.1305262,0.9074808
67.19582,0,-0.3993012,0.1305262,0.9074808
67.38779,0,-0.3993012,0.1305262,0.9074808
67.60393,0,-0.3993012,0.1305262,0.9074808
67.79594,0,-0.3993012,0.1305262,0.9074808
67.98836,0,-0.3993012,0.1305262,0.9074808
68.20724,0,-0.3993012,0.1305262,0.9074808
68.40033,0,-0.3993012,0.1305262,0.9074808
68.60725,0,-0.3993012,0.1305262,0.9074808
68.8002,0,-0.3993012,0.1305262,0.9074808
68.99994,0,-0.3993012,0.1305262,0.9074808
69.1918,0,-0.3993012,0.1305262,0.9074808
69.3999,0,-0.3993012,0.1305262,0.9074808
69.59174,0,-0.3993012,0.1305262,0.9074808
69.7998,0,-0.3993012,0.1305262,0.9074808
69.99985,0,-0.3993012,0.1305262,0.9074808
70.19176,0,-0.3993012,0.1305262,0.9074808
70.39989,0,-0.3993012,0.1305262,0.9074808
70.60725,0,-0.3993012,0.1305262,0.9074808
70.78806,0,-0.3993012,0.1305262,0.9074808
71.00725,0,-0.3993012,0.1305262,0.9074808
71.19289,0,-0.2272396,0.1305262,0.9650518
71.40726,0,0.129334,0.1348509,0.9823889
71.59595,0,0.1506429,0.1391731,0.9787428
71.79596,0,0.1163935,0.1391731,0.983404
71.99265,0,-0.06476663,0.1391731,0.9881479
72.19183,0,-0.3305583,0.1391731,0.9334677
72.39597,0,-0.3305583,0.1391731,0.9334677
72.58836,0,-0.3305583,0.1391731,0.9334677
72.79155,0,-0.3305583,0.1391731,0.9334677
73.00725,0,-0.3305583,0.1391731,0.9334677
73.18773,0,-0.3305583,0.1391731,0.9334677
73.39615,0,-0.3305583,0.1391731,0.9334677
73.5959,0,-0.3305583,0.1391731,0.9334677
73.79205,0,-0.3305583,0.1391731,0.9334677
73.98952,0,-0.3018974,0.1391731,0.9431272
74.19994,0,-0.2556325,0.1564345,0.9540337
74.38829,0,-0.2047531,0.1736482,0.9632874
74.59187,0,-0.1879102,0.1736482,0.9667141
74.79604,0,-0.1413127,0.1736482,0.9746163
75.00456,0,-0.1328022,0.1736482,0.9758124
75.18781,0,-0.1328022,0.1736482,0.9758124
75.39616,0,-0.1328022,0.1736482,0.9758124
75.60437,0,-0.1328022,0.1736482,0.9758124
75.80428,0,-0.1669034,0.1693495,0.9713207
75.99979,0,-0.3337564,0.1564345,0.9295886
76.20009,0,-0.5134047,0.1434926,0.8460647
76.40036,0,-0.5390028,0.1434926,0.8299915
76.59979,0,-0.633216,0.1391731,0.7613595
76.78786,0,-0.6824656,0.1305262,0.7191687
76.99973,0,-0.7396748,0.1305262,0.6601849
77.1879,0,-0.8195181,0.1305262,0.5579901
77.40497,0,-0.8764585,0.100188,0.4709383
77.60126,0,-0.9120763,0.0566928,0.4060823
77.80725,0,-0.9192434,0.05233596,0.3901956
78.00725,0,-0.9182626,0.06975648,0.3897794
78.20724,0,-0.9292825,0.09584577,0.356718
78.40726,0,-0.931105,0.1088669,0.3481258
78.59633,0,-0.9224578,0.1305262,0.3633658
78.80003,0,-0.8403019,0.1348509,0.525079
78.99727,0,-0.5612326,0.1348509,0.8165985
79.1881,0,-0.5029024,0.1348509,0.8537589
79.39214,0,-0.3348301,0.1348509,0.9325792
79.58754,0,-0.2979591,0.1348509,0.9450056
79.78806,0,-0.2355148,0.1348509,0.9624698
80.00012,0,-0.1250463,0.1348509,0.9829439
80.19234,0,-0.05188822,0.1305262,0.9900861
80.39204,0,0.03894594,0.126199,0.9912401
80.59212,0,0.1424231,0.1218693,0.9822747
80.79207,0,0.2360384,0.1175374,0.9646091
80.99232,0,0.2778894,0.1175374,0.9533952
81.19211,0,0.3396495,0.1175374,0.9331791
81.39206,0,0.4157578,0.1175374,0.9018483
81.59198,0,0.5117273,0.1132032,0.8516573
81.79659,0,0.5877951,0.1088669,0.8016514
82.00436,0,0.6157025,0.1045285,0.7810149
82.20396,0,0.6527581,0.1001881,0.7509123
82.40396,0,0.6942796,0.1001881,0.7126979
82.60378,0,0.7157205,0.1001881,0.6911632
82.78833,0,0.7270068,0.1088669,0.6779448
82.98837,0,0.7396748,0.1305262,0.6601849
83.18819,0,0.7653798,0.1521234,0.6253416
83.40726,0,0.779269,0.1693495,0.6033744
83.59286,0,0.8023098,0.186524,0.5670165
83.80383,0,0.813108,0.1950904,0.5484481
84.0004,0,0.7839622,0.190809,0.590758
84.20032,0,0.7113897,0.1736481,0.6810074
84.38826,0,0.7004457,0.1650476,0.6943595
84.59232,0,0.7443593,0.1650476,0.6470616
84.80023,0,0.8200665,0.1650476,0.547951
85.00725,0,0.8386902,0.1650476,0.5189973
85.20724,0,0.8681673,0.1693495,0.466483
85.40726,0,0.792246,0.1693495,0.5862312
85.60725,0,0.7173054,0.1736482,0.6747735
85.80022,0,0.7231665,0.1736482,0.6684883
85.99609,0,0.7571289,0.1521234,0.6353065
86.19228,0,0.7830369,0.1607426,0.6008453
86.39195,0,0.8060223,0.1607426,0.5696402
86.59644,0,0.8048461,0.1693495,0.5688089
86.78917,0,0.7754347,0.1779435,0.6058359
87.00725,0,0.7754347,0.1779435,0.6058359
87.20724,0,0.7754347,0.1779435,0.6058359
87.40726,0,0.7780707,0.1779435,0.6024467
87.60725,0,0.7935744,0.1779436,0.5818727
87.80725,0,0.7935744,0.1779436,0.5818727
88.00725,0,0.7947964,0.1693495,0.5827688
88.20401,0,0.7799789,0.2419219,0.577154
88.40726,0,0.7757319,0.25038,0.5792666
88.60725,0,0.7807574,0.25038,0.572475
88.79214,0,0.7814505,0.2588191,0.567757
89.0041,0,0.7839203,0.258819,0.5643418
89.20401,0,0.7848294,0.254602,0.5649962
89.40396,0,0.7755509,0.2630312,0.5738775
89.60393,0,0.7755509,0.2630312,0.5738775
89.80725,0,0.7755509,0.2630312,0.5738775
90.00403,0,0.7755509,0.2630312,0.5738775
90.18782,0,0.7755509,0.2630312,0.5738775
90.40726,0,0.7755509,0.2630312,0.5738775
90.60725,0,0.7857235,0.25038,0.5656399
90.80725,0,0.8148522,0.2249511,0.5342405
91.00427,0,0.8376506,0.2121777,0.5033112
91.20448,0,0.83623,0.2079117,0.5074368
91.40009,0,0.7787772,0.190809,0.5975767
91.58778,0,0.7803419,0.1391731,0.6096699
91.80037,0,0.8208602,0.1175374,0.5589038
92.00006,0,0.854347,0.1478094,0.4982406
92.20724,0,0.8668324,0.1779435,0.4657658
92.39349,0,0.791628,0.190809,0.5804456
92.59601,0,0.7587036,0.1822355,0.6254271
92.80725,0,0.7721667,0.1822355,0.6087272
92.99594,0,0.800483,0.1822355,0.5709791
93.20724,0,0.8269557,0.1822355,0.5319158
93.40726,0,0.8269557,0.1822355,0.5319158
93.60725,0,0.8338474,0.1822355,0.5210458
93.80725,0,0.9251362,0.1993679,0.3230718
94.00725,0,0.8521178,0.2036417,-0.4821049
94.19998,0,0.6248797,0.2121777,-0.7513362
94.39256,0,0.4011585,0.1650476,-0.9010168
94.60725,0,0.9839299,0.08715574,0.1558392
94.80396,0,0.8454338,0.07845909,0.5282857
95.00725,0,0.7084555,0.06975648,0.7022998
95.20724,0,0.9200039,0.09150163,0.3810779
95.38803,0,0.8888731,0.1736482,0.4239706
95.60725,0,0.8916935,0.1993679,0.4063682
95.78793,0,0.8825594,0.1779436,0.4352299
95.98799,0,0.9275976,0.1779435,0.3284795
96.20418,0,0.9649043,0.1693495,0.2007003
96.38803,0,0.9734223,0.1693495,0.1541747
96.58841,0,0.9720398,0.1693495,0.1626637
96.79199,0,0.96826,0.1693495,0.1838298
96.98798,0,0.96826,0.1693495,0.1838298
97.19328,0,0.96826,0.1693495,0.1838298
97.38779,0,0.96826,0.1693495,0.1838298
97.60725,0,0.96826,0.1693495,0.1838298
97.80725,0,0.96826,0.1693495,0.1838298
98.0041,0,0.9673345,0.1650476,0.1924147
98.18791,0,0.9673345,0.1650476,0.1924147
98.40001,0,0.9673345,0.1650476,0.1924147
98.60027,0,0.9673345,0.1650476,0.1924147
98.79997,0,0.9673345,0.1650476,0.1924147
98.98981,0,0.9673345,0.1650476,0.1924147
99.20724,0,0.9673345,0.1650476,0.1924147
99.40726,0,0.9673345,0.1650476,0.1924147
99.60725,0,0.9673345,0.1650476,0.1924147
99.80008,0,0.9673345,0.1650476,0.1924147
100,0,0.9673345,0.1650476,0.1924147
100.196,0,0.9673345,0.1650476,0.1924147
100.3961,0,0.9673345,0.1650476,0.1924147
100.5962,0,0.9673345,0.1650476,0.1924147
100.8073,0,0.9673345,0.1650476,0.1924147
101.0072,0,0.9673345,0.1650476,0.1924147
101.2072,0,0.9673345,0.1650476,0.1924147
101.4073,0,0.9673345,0.1650476,0.1924147
101.6073,0,0.9673345,0.1650476,0.1924147
101.7965,0,0.9673345,0.1650476,0.1924147
102.0072,0,0.9673345,0.1650476,0.1924147
102.2072,0,0.9673345,0.1650476,0.1924147
102.4073,0,0.9673345,0.1650476,0.1924147
102.6073,0,0.9673345,0.1650476,0.1924147
102.8073,0,0.9673345,0.1650476,0.1924147
103.0072,0,0.9673345,0.1650476,0.1924147
103.2072,0,0.9673345,0.1650476,0.1924147
103.4073,0,0.9673345,0.1650476,0.1924147
103.6043,0,0.9650375,0.1736482,0.196339
103.8044,0,0.9627276,0.1865241,0.195869
104.0039,0,0.9635729,0.186524,0.1916666
104.188,0,0.9635729,0.186524,0.1916666
104.3881,0,0.9659611,0.1779436,0.1877639
104.5878,0,0.9667141,0.1736482,0.1879103
104.8042,0,0.9689767,0.1650476,0.1839658
104.9999,0,0.9689767,0.1650476,0.1839658
105.2,0,0.9689767,0.1650476,0.1839658
105.3885,0,0.9689767,0.1650476,0.1839658
105.5959,0,0.9689767,0.1650476,0.1839658
105.8001,0,0.9689767,0.1650476,0.1839658
105.996,0,0.9689767,0.1650476,0.1839658
106.2012,0,0.9689767,0.1650476,0.1839658
106.4,0,0.9689767,0.1650476,0.1839658
106.5998,0,0.9689767,0.1650476,0.1839658
106.8073,0,0.9689767,0.1650476,0.1839658
107.0072,0,0.9689767,0.1650476,0.1839658
107.2002,0,0.9773909,0.1607426,0.1373634
107.4073,0,0.9791053,0.1607426,0.1245579
107.6073,0,0.9796395,0.1607426,0.1202845
107.8073,0,0.9815895,0.1607426,0.1031692
108.0072,0,0.9820303,0.1607426,0.09888517
108.192,0,0.9820303,0.1607426,0.09888517
108.3956,0,0.9820303,0.1607426,0.09888517
108.5962,0,0.9820303,0.1607426,0.09888517
108.7883,0,0.9824525,0.1607426,0.09459934
108.9919,0,0.9824525,0.1607426,0.09459934
109.1922,0,0.9824525,0.1607426,0.09459934
109.3919,0,0.9824525,0.1607426,0.09459934
109.5922,0,0.9824525,0.1607426,0.09459934
109.8073,0,0.9824525,0.1607426,0.09459934
109.992,0,0.9824525,0.1607426,0.09459934
110.1879,0,0.9824525,0.1607426,0.09459934
